quadratid,region,folder,mask_patches,mask_stitched,height,width,mask_height,mask_width,other_pixels,hard_coral_pixels,soft_coral_pixels,seaview_split,points_selection_method,point_labels_count,comparison_status,class_label_comparison,points_mismatch_count,hard_coral_mismatch_count,soft_coral_mismatch_count,points_mismatch_percent,hard_coral_mismatch_percent,soft_coral_mismatch_percent
11004111002,PAC_AUS,SEAVIEW_PAC_AUS,12,1,1031,1031,1031,1031,3051240,93999,43644,test,random,40,SUCCESS,Mismatch,3,1,0,7.5,2.5,0
11004129802,PAC_AUS,SEAVIEW_PAC_AUS,4,1,1031,1031,1031,1031,3136089,30921,21873,test,random,40,SUCCESS,Mismatch,1,0,0,2.5,0,0
10025058701,PAC_AUS,SEAVIEW_PAC_AUS,6,1,1398,1398,1398,1398,5503383,359829,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
11004130102,PAC_AUS,SEAVIEW_PAC_AUS,1,1,1031,1031,1031,1031,3180477,8406,0,test,random,40,SUCCESS,Mismatch,1,0,0,2.5,0,0
11004130302,PAC_AUS,SEAVIEW_PAC_AUS,11,1,1031,1031,1031,1031,3106536,82347,0,test,random,40,SUCCESS,Mismatch,2,1,0,5,2.5,0
11004130002,PAC_AUS,SEAVIEW_PAC_AUS,1,1,1031,1031,1031,1031,3167298,21585,0,test,random,40,SUCCESS,Mismatch,1,0,0,2.5,0,0
11004130202,PAC_AUS,SEAVIEW_PAC_AUS,13,1,1031,1031,1031,1031,3086460,102423,0,test,random,40,SUCCESS,Mismatch,6,3,0,15,7.5,0
11004129902,PAC_AUS,SEAVIEW_PAC_AUS,4,1,1031,1031,1031,1031,3018045,170838,0,test,random,40,SUCCESS,Mismatch,2,0,0,5,0,0
11004130402,PAC_AUS,SEAVIEW_PAC_AUS,17,1,1031,1031,1031,1031,2924220,209892,54771,test,random,40,SUCCESS,Mismatch,6,2,0,15,5,0
11004130502,PAC_AUS,SEAVIEW_PAC_AUS,3,1,1031,1031,1031,1031,3112986,75897,0,test,random,40,SUCCESS,Mismatch,1,0,0,2.5,0,0
11004130702,PAC_AUS,SEAVIEW_PAC_AUS,8,1,1031,1031,1031,1031,3106896,81987,0,test,random,40,SUCCESS,Mismatch,3,0,0,7.5,0,0
11004130602,PAC_AUS,SEAVIEW_PAC_AUS,3,1,1031,1031,1031,1031,3172002,16881,0,test,random,40,SUCCESS,Match,0,0,0,0,0,0
11004130802,PAC_AUS,SEAVIEW_PAC_AUS,9,1,1031,1031,1031,1031,2969886,218997,0,test,random,40,SUCCESS,Mismatch,6,3,0,15,7.5,0
11004130902,PAC_AUS,SEAVIEW_PAC_AUS,4,1,1031,1031,1031,1031,2900307,288576,0,test,random,40,SUCCESS,Mismatch,4,3,0,10,7.5,0
11004131102,PAC_AUS,SEAVIEW_PAC_AUS,14,1,1031,1031,1031,1031,2682453,506430,0,test,random,40,SUCCESS,Mismatch,4,4,0,10,10,0
11004131902,PAC_AUS,SEAVIEW_PAC_AUS,0,1,1031,1031,1031,1031,3188883,0,0,test,random,40,SUCCESS,Match,0,0,0,0,0,0
11004131502,PAC_AUS,SEAVIEW_PAC_AUS,2,1,1031,1031,1031,1031,2885526,303357,0,test,random,40,SUCCESS,Match,0,0,0,0,0,0
11004131802,PAC_AUS,SEAVIEW_PAC_AUS,1,1,1031,1031,1031,1031,3185106,3777,0,test,random,40,SUCCESS,Match,0,0,0,0,0,0
11004131702,PAC_AUS,SEAVIEW_PAC_AUS,2,1,1031,1031,1031,1031,3121494,67389,0,test,random,40,SUCCESS,Mismatch,1,1,0,2.5,2.5,0
11004131402,PAC_AUS,SEAVIEW_PAC_AUS,4,1,1031,1031,1031,1031,3177780,11103,0,test,random,40,SUCCESS,Match,0,0,0,0,0,0
11005100201,PAC_AUS,SEAVIEW_PAC_AUS,22,1,877,877,877,877,1889601,417786,0,train,target,100,SUCCESS,Mismatch,87,0,0,87,0,0
11005104401,PAC_AUS,SEAVIEW_PAC_AUS,5,1,877,877,877,877,213303,2094084,0,train,target,100,SUCCESS,Mismatch,5,0,0,5,0,0
11005107201,PAC_AUS,SEAVIEW_PAC_AUS,8,1,877,877,877,877,2167308,140079,0,train,target,100,SUCCESS,Mismatch,99,0,0,99,0,0
11005111302,PAC_AUS,SEAVIEW_PAC_AUS,11,1,877,877,877,877,1452954,854433,0,train,target,100,SUCCESS,Mismatch,53,0,0,53,0,0
11005113202,PAC_AUS,SEAVIEW_PAC_AUS,24,1,877,877,877,877,1643814,663573,0,train,target,100,SUCCESS,Mismatch,75,0,0,75,0,0
11005113702,PAC_AUS,SEAVIEW_PAC_AUS,13,1,877,877,877,877,1980756,326631,0,train,target,100,SUCCESS,Mismatch,22,0,0,22,0,0
11005122302,PAC_AUS,SEAVIEW_PAC_AUS,6,1,877,877,877,877,1608777,698610,0,train,target,100,SUCCESS,Mismatch,69,0,0,69,0,0
12001089602,PAC_AUS,SEAVIEW_PAC_AUS,17,1,1031,1031,1031,1031,1438797,1750086,0,test,random,40,SUCCESS,Mismatch,10,6,0,25,15,0
11005125402,PAC_AUS,SEAVIEW_PAC_AUS,6,1,877,877,877,877,2182287,125100,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
11005131402,PAC_AUS,SEAVIEW_PAC_AUS,10,1,877,877,877,877,1716270,591117,0,train,target,100,SUCCESS,Mismatch,39,0,0,39,0,0
12001089702,PAC_AUS,SEAVIEW_PAC_AUS,8,1,1031,1031,1031,1031,580350,2586009,22524,test,random,40,SUCCESS,Mismatch,4,2,0,10,5,0
12001089402,PAC_AUS,SEAVIEW_PAC_AUS,17,1,1031,1031,1031,1031,1697565,1491318,0,test,random,40,SUCCESS,Mismatch,9,6,0,22.5,15,0
12001089502,PAC_AUS,SEAVIEW_PAC_AUS,15,1,1031,1031,1031,1031,972831,2216052,0,test,random,40,SUCCESS,Mismatch,14,9,0,35,22.5,0
12001090002,PAC_AUS,SEAVIEW_PAC_AUS,18,1,1031,1031,1031,1031,2063793,1125090,0,test,random,40,SUCCESS,Mismatch,4,3,0,10,7.5,0
12001089802,PAC_AUS,SEAVIEW_PAC_AUS,9,1,1031,1031,1031,1031,1002402,2186481,0,test,random,40,SUCCESS,Mismatch,6,1,0,15,2.5,0
12001090102,PAC_AUS,SEAVIEW_PAC_AUS,8,1,1031,1031,1031,1031,1483152,1705731,0,test,random,40,SUCCESS,Mismatch,11,10,0,27.5,25,0
12001090202,PAC_AUS,SEAVIEW_PAC_AUS,14,1,1031,1031,1031,1031,1069221,2119662,0,test,random,40,SUCCESS,Mismatch,13,9,0,32.5,22.5,0
12001090302,PAC_AUS,SEAVIEW_PAC_AUS,4,1,1031,1031,1031,1031,151230,3037653,0,test,random,40,SUCCESS,Mismatch,4,1,0,10,2.5,0
12001090402,PAC_AUS,SEAVIEW_PAC_AUS,13,1,1031,1031,1031,1031,254430,2934453,0,test,random,40,SUCCESS,Mismatch,1,1,0,2.5,2.5,0
12001090602,PAC_AUS,SEAVIEW_PAC_AUS,13,1,1031,1031,1031,1031,741792,2447091,0,test,random,40,SUCCESS,Mismatch,17,7,0,42.5,17.5,0
12001091002,PAC_AUS,SEAVIEW_PAC_AUS,9,1,1031,1031,1031,1031,2346426,842457,0,test,random,40,SUCCESS,Mismatch,2,1,0,5,2.5,0
12001090502,PAC_AUS,SEAVIEW_PAC_AUS,13,1,1031,1031,1031,1031,725865,2463018,0,test,random,40,SUCCESS,Mismatch,4,0,0,10,0,0
12001090902,PAC_AUS,SEAVIEW_PAC_AUS,24,1,1031,1031,1031,1031,1854102,1334781,0,test,random,40,SUCCESS,Mismatch,5,3,0,12.5,7.5,0
12001090702,PAC_AUS,SEAVIEW_PAC_AUS,16,1,1031,1031,1031,1031,1366878,1822005,0,test,random,40,SUCCESS,Mismatch,5,0,0,12.5,0,0
12001091402,PAC_AUS,SEAVIEW_PAC_AUS,7,1,1031,1031,1031,1031,448839,2740044,0,test,random,40,SUCCESS,Mismatch,4,3,0,10,7.5,0
12001091202,PAC_AUS,SEAVIEW_PAC_AUS,1,1,1031,1031,1031,1031,39138,3149745,0,test,random,40,SUCCESS,Mismatch,1,1,0,2.5,2.5,0
12001091602,PAC_AUS,SEAVIEW_PAC_AUS,25,1,1031,1031,1031,1031,452106,2736777,0,test,random,40,SUCCESS,Mismatch,2,2,0,5,5,0
12001091302,PAC_AUS,SEAVIEW_PAC_AUS,12,1,1031,1031,1031,1031,462093,2726790,0,test,random,40,SUCCESS,Mismatch,3,0,0,7.5,0,0
12001091502,PAC_AUS,SEAVIEW_PAC_AUS,22,1,1031,1031,1031,1031,792282,2396601,0,test,random,40,SUCCESS,Mismatch,1,0,0,2.5,0,0
12001091102,PAC_AUS,SEAVIEW_PAC_AUS,27,1,1031,1031,1031,1031,2468172,720711,0,test,random,40,SUCCESS,Mismatch,3,0,0,7.5,0,0
12001091702,PAC_AUS,SEAVIEW_PAC_AUS,26,1,1031,1031,1031,1031,1986525,1083468,118890,test,random,40,SUCCESS,Mismatch,5,0,0,12.5,0,0
12001091902,PAC_AUS,SEAVIEW_PAC_AUS,29,1,1031,1031,1031,1031,798789,2390094,0,test,random,40,SUCCESS,Mismatch,6,0,0,15,0,0
12001091802,PAC_AUS,SEAVIEW_PAC_AUS,26,1,1031,1031,1031,1031,392595,2796288,0,test,random,40,SUCCESS,Mismatch,8,3,0,20,7.5,0
12001092002,PAC_AUS,SEAVIEW_PAC_AUS,7,1,1031,1031,1031,1031,232230,2956653,0,test,random,40,SUCCESS,Mismatch,2,0,0,5,0,0
12001092102,PAC_AUS,SEAVIEW_PAC_AUS,2,1,1031,1031,1031,1031,67029,3121854,0,test,random,40,SUCCESS,Match,0,0,0,0,0,0
12001092302,PAC_AUS,SEAVIEW_PAC_AUS,11,1,1031,1031,1031,1031,358107,2830776,0,test,random,40,SUCCESS,Mismatch,3,1,0,7.5,2.5,0
12005059401,PAC_AUS,SEAVIEW_PAC_AUS,9,1,1031,1031,1031,1031,1921830,1267053,0,test,random,40,SUCCESS,Mismatch,8,3,0,20,7.5,0
12005059302,PAC_AUS,SEAVIEW_PAC_AUS,20,1,1031,1031,1031,1031,2140059,1048824,0,test,random,40,SUCCESS,Mismatch,5,2,0,12.5,5,0
12005059201,PAC_AUS,SEAVIEW_PAC_AUS,42,1,985,985,985,985,2184555,726120,0,test,random,40,SUCCESS,Mismatch,7,1,0,17.5,2.5,0
12005060006,PAC_AUS,SEAVIEW_PAC_AUS,8,1,738,738,738,738,1104195,529737,0,test,random,40,SUCCESS,Mismatch,3,0,0,7.5,0,0
12005059701,PAC_AUS,SEAVIEW_PAC_AUS,24,1,1215,1215,1215,1215,3395355,1033320,0,test,random,40,SUCCESS,Mismatch,5,3,0,12.5,7.5,0
12005059801,PAC_AUS,SEAVIEW_PAC_AUS,26,1,1215,1215,1215,1215,4013532,415143,0,test,random,40,SUCCESS,Mismatch,6,0,0,15,0,0
12005059901,PAC_AUS,SEAVIEW_PAC_AUS,23,1,909,909,909,909,2010378,468465,0,test,random,40,SUCCESS,Mismatch,6,2,0,15,5,0
12005060301,PAC_AUS,SEAVIEW_PAC_AUS,20,1,909,909,909,909,1670700,808143,0,test,random,40,SUCCESS,Mismatch,7,5,0,17.5,12.5,0
12005060502,PAC_AUS,SEAVIEW_PAC_AUS,12,1,848,848,848,848,1842993,314319,0,test,random,40,SUCCESS,Mismatch,3,1,0,7.5,2.5,0
12005060602,PAC_AUS,SEAVIEW_PAC_AUS,22,1,877,877,877,877,1315707,991680,0,test,random,40,SUCCESS,Mismatch,8,7,0,20,17.5,0
12005060904,PAC_AUS,SEAVIEW_PAC_AUS,9,1,848,848,848,848,1955358,201954,0,test,random,40,SUCCESS,Mismatch,4,3,0,10,7.5,0
12005061204,PAC_AUS,SEAVIEW_PAC_AUS,7,1,798,798,798,798,1423317,487095,0,test,random,40,SUCCESS,Mismatch,7,3,0,17.5,7.5,0
12005061106,PAC_AUS,SEAVIEW_PAC_AUS,8,1,798,798,798,798,1318014,592398,0,test,random,40,SUCCESS,Mismatch,5,3,0,12.5,7.5,0
12005061605,PAC_AUS,SEAVIEW_PAC_AUS,1,1,664,664,664,664,1319967,2721,0,test,random,40,SUCCESS,Match,0,0,0,0,0,0
12005061301,PAC_AUS,SEAVIEW_PAC_AUS,8,1,877,877,877,877,2206845,100542,0,test,random,40,SUCCESS,Mismatch,4,1,0,10,2.5,0
12005061401,PAC_AUS,SEAVIEW_PAC_AUS,13,1,877,877,877,877,2138325,169062,0,test,random,40,SUCCESS,Mismatch,3,1,0,7.5,2.5,0
12011002502,PAC_AUS,SEAVIEW_PAC_AUS,37,1,1507,1507,1507,1507,4656831,2156316,0,train,target,100,SUCCESS,Mismatch,54,21,0,54,21,0
12011002802,PAC_AUS,SEAVIEW_PAC_AUS,30,1,1507,1507,1507,1507,4386522,2426625,0,train,random,100,SUCCESS,Mismatch,48,31,0,48,31,0
12011011302,PAC_AUS,SEAVIEW_PAC_AUS,32,1,1507,1507,1507,1507,4214091,2599056,0,train,random,100,SUCCESS,Mismatch,38,18,0,38,18,0
12011015302,PAC_AUS,SEAVIEW_PAC_AUS,37,1,1507,1507,1507,1507,4958817,1854330,0,train,random,100,SUCCESS,Mismatch,18,14,0,18,14,0
12011015702,PAC_AUS,SEAVIEW_PAC_AUS,18,1,1507,1507,1507,1507,3905379,2907768,0,train,target,100,SUCCESS,Mismatch,23,23,0,23,23,0
12011013902,PAC_AUS,SEAVIEW_PAC_AUS,8,1,1507,1507,1507,1507,4511097,2302050,0,train,target,100,SUCCESS,Mismatch,54,50,0,54,50,0
12011028502,PAC_AUS,SEAVIEW_PAC_AUS,18,1,1507,1507,1507,1507,2087538,4725609,0,train,target,100,SUCCESS,Mismatch,1,0,0,1,0,0
12011015502,PAC_AUS,SEAVIEW_PAC_AUS,25,1,1507,1507,1507,1507,3781968,3031179,0,train,target,100,SUCCESS,Mismatch,5,0,0,5,0,0
12011027202,PAC_AUS,SEAVIEW_PAC_AUS,16,1,1507,1507,1507,1507,4865790,1947357,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
12011032502,PAC_AUS,SEAVIEW_PAC_AUS,56,1,1507,1507,1507,1507,4757940,2055207,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
12011034202,PAC_AUS,SEAVIEW_PAC_AUS,21,1,1507,1507,1507,1507,3579930,3233217,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
12011033402,PAC_AUS,SEAVIEW_PAC_AUS,34,1,1507,1507,1507,1507,3971094,2842053,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
12011036302,PAC_AUS,SEAVIEW_PAC_AUS,30,1,1507,1507,1507,1507,2758119,4055028,0,train,target,100,SUCCESS,Mismatch,1,0,0,1,0,0
12011035402,PAC_AUS,SEAVIEW_PAC_AUS,25,1,1507,1507,1507,1507,4367193,2445954,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
12011036502,PAC_AUS,SEAVIEW_PAC_AUS,49,1,1507,1507,1507,1507,3244623,3568524,0,train,target,100,SUCCESS,Mismatch,2,0,0,2,0,0
12012079802,PAC_AUS,SEAVIEW_PAC_AUS,19,1,1507,1507,1507,1507,4640958,2172189,0,train,target,100,SUCCESS,Mismatch,2,0,0,2,0,0
12012081502,PAC_AUS,SEAVIEW_PAC_AUS,7,1,1507,1507,1507,1507,4101774,2711373,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
12012080709,PAC_AUS,SEAVIEW_PAC_AUS,17,1,1506,1507,1506,1507,2586444,4222182,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
12012083402,PAC_AUS,SEAVIEW_PAC_AUS,27,1,1507,1507,1507,1507,3425703,3387444,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
12012083502,PAC_AUS,SEAVIEW_PAC_AUS,40,1,1507,1507,1507,1507,4227036,2586111,0,train,target,100,SUCCESS,Mismatch,12,0,0,12,0,0
12012086102,PAC_AUS,SEAVIEW_PAC_AUS,41,1,1507,1507,1507,1507,4037625,2775522,0,train,target,100,SUCCESS,Mismatch,2,0,0,2,0,0
12012104202,PAC_AUS,SEAVIEW_PAC_AUS,42,1,1507,1507,1507,1507,4072644,2740503,0,train,target,100,SUCCESS,Mismatch,59,0,0,59,0,0
12015003602,PAC_AUS,SEAVIEW_PAC_AUS,38,1,1031,1031,1031,1031,2378955,809928,0,test,random,40,SUCCESS,Mismatch,10,0,0,25,0,0
12015003702,PAC_AUS,SEAVIEW_PAC_AUS,27,1,1031,1031,1031,1031,2394729,794154,0,test,random,40,SUCCESS,Mismatch,7,0,0,17.5,0,0
12015003802,PAC_AUS,SEAVIEW_PAC_AUS,9,1,1031,1031,1031,1031,2386074,802809,0,test,random,40,SUCCESS,Mismatch,8,1,0,20,2.5,0
12015003902,PAC_AUS,SEAVIEW_PAC_AUS,34,1,1031,1031,1031,1031,2211024,977859,0,test,random,40,SUCCESS,Mismatch,10,1,0,25,2.5,0
12015004502,PAC_AUS,SEAVIEW_PAC_AUS,36,1,1031,1031,1031,1031,2172081,1016802,0,test,random,40,SUCCESS,Mismatch,3,1,0,7.5,2.5,0
12015004802,PAC_AUS,SEAVIEW_PAC_AUS,23,1,1031,1031,1031,1031,1319604,1869279,0,test,random,40,SUCCESS,Mismatch,8,2,0,20,5,0
12015005402,PAC_AUS,SEAVIEW_PAC_AUS,22,1,1031,1031,1031,1031,1797273,1391610,0,test,random,40,SUCCESS,Mismatch,13,2,0,32.5,5,0
12015004702,PAC_AUS,SEAVIEW_PAC_AUS,37,1,1031,1031,1031,1031,1434204,1754679,0,test,random,40,SUCCESS,Mismatch,11,6,0,27.5,15,0
12015005702,PAC_AUS,SEAVIEW_PAC_AUS,5,1,1031,1031,1031,1031,1015428,2173455,0,test,random,40,SUCCESS,Mismatch,4,2,0,10,5,0
12021001602,PAC_AUS,SEAVIEW_PAC_AUS,5,1,848,848,848,848,2034159,123153,0,train,random,100,SUCCESS,Mismatch,3,1,0,3,1,0
12015006102,PAC_AUS,SEAVIEW_PAC_AUS,12,1,1031,1031,1031,1031,874884,2313999,0,test,random,40,SUCCESS,Mismatch,5,2,0,12.5,5,0
12021001802,PAC_AUS,SEAVIEW_PAC_AUS,16,1,848,848,848,848,1818588,338724,0,train,random,100,SUCCESS,Mismatch,4,3,0,4,3,0
12015005802,PAC_AUS,SEAVIEW_PAC_AUS,10,1,1031,1031,1031,1031,1345299,1843584,0,test,random,40,SUCCESS,Mismatch,5,2,0,12.5,5,0
12015005902,PAC_AUS,SEAVIEW_PAC_AUS,10,1,1031,1031,1031,1031,2301024,887859,0,test,random,40,SUCCESS,Mismatch,9,6,0,22.5,15,0
12015006402,PAC_AUS,SEAVIEW_PAC_AUS,16,1,1031,1031,1031,1031,2221137,967746,0,test,random,40,SUCCESS,Mismatch,4,1,0,10,2.5,0
12021005302,PAC_AUS,SEAVIEW_PAC_AUS,27,1,848,848,848,848,1548786,608526,0,train,random,100,SUCCESS,Mismatch,31,25,0,31,25,0
12021002802,PAC_AUS,SEAVIEW_PAC_AUS,50,1,848,848,848,848,1392084,765228,0,train,random,100,SUCCESS,Mismatch,19,16,0,19,16,0
12021006102,PAC_AUS,SEAVIEW_PAC_AUS,12,1,848,848,848,848,1834584,322728,0,train,random,100,SUCCESS,Mismatch,8,8,0,8,8,0
12021007201,PAC_AUS,SEAVIEW_PAC_AUS,48,1,2500,2500,2500,2500,10601334,8148666,0,train,target,100,SUCCESS,Mismatch,100,100,0,100,100,0
12021010302,PAC_AUS,SEAVIEW_PAC_AUS,12,1,848,848,848,848,1795095,362217,0,train,random,100,SUCCESS,Mismatch,5,4,0,5,4,0
12021008401,PAC_AUS,SEAVIEW_PAC_AUS,34,1,2500,2500,2500,2500,11785806,6964194,0,train,random,100,SUCCESS,Mismatch,24,9,0,24,9,0
12021009205,PAC_AUS,SEAVIEW_PAC_AUS,17,1,848,848,848,848,1874505,282807,0,train,random,100,SUCCESS,Mismatch,12,2,0,12,2,0
12021011401,PAC_AUS,SEAVIEW_PAC_AUS,36,1,2500,2500,2500,2500,13271745,5478255,0,train,random,100,SUCCESS,Mismatch,5,3,0,5,3,0
12021010501,PAC_AUS,SEAVIEW_PAC_AUS,38,1,2500,2500,2500,2500,14734923,4015077,0,train,target,100,SUCCESS,Mismatch,100,100,0,100,100,0
12021008701,PAC_AUS,SEAVIEW_PAC_AUS,36,1,2500,2500,2500,2500,9428556,9321444,0,train,target,100,SUCCESS,Mismatch,100,100,0,100,100,0
12021013701,PAC_AUS,SEAVIEW_PAC_AUS,58,1,2500,2500,2500,2500,13442589,5307411,0,train,random,100,SUCCESS,Mismatch,18,3,0,18,3,0
12021013501,PAC_AUS,SEAVIEW_PAC_AUS,82,1,2500,2500,2500,2500,11466843,7283157,0,train,target,100,SUCCESS,Mismatch,100,98,0,100,98,0
12021012501,PAC_AUS,SEAVIEW_PAC_AUS,16,1,2500,2500,2500,2500,4086843,14663157,0,train,random,100,SUCCESS,Mismatch,5,3,0,5,3,0
12021018501,PAC_AUS,SEAVIEW_PAC_AUS,62,1,2500,2500,2500,2500,12234408,6515592,0,train,random,100,SUCCESS,Mismatch,16,5,0,16,5,0
12021021501,PAC_AUS,SEAVIEW_PAC_AUS,100,1,2500,2500,2500,2500,13167480,5582520,0,train,random,100,SUCCESS,Mismatch,14,6,0,14,6,0
12021022601,PAC_AUS,SEAVIEW_PAC_AUS,49,1,2500,2500,2500,2500,11366001,7383999,0,train,random,100,SUCCESS,Mismatch,11,9,0,11,9,0
12021022701,PAC_AUS,SEAVIEW_PAC_AUS,47,1,2500,2500,2500,2500,9911112,8838888,0,train,random,100,SUCCESS,Mismatch,13,6,0,13,6,0
12021023902,PAC_AUS,SEAVIEW_PAC_AUS,19,1,848,848,848,848,1384560,772752,0,train,random,100,SUCCESS,Mismatch,20,14,0,20,14,0
12021024501,PAC_AUS,SEAVIEW_PAC_AUS,77,1,2500,2500,2500,2500,11251947,7498053,0,train,target,100,SUCCESS,Mismatch,100,99,0,100,99,0
12021024101,PAC_AUS,SEAVIEW_PAC_AUS,54,1,2500,2500,2500,2500,12227646,6522354,0,train,random,100,SUCCESS,Mismatch,19,9,0,19,9,0
12021028001,PAC_AUS,SEAVIEW_PAC_AUS,58,1,2500,2500,2500,2500,7218402,11531598,0,train,random,100,SUCCESS,Mismatch,27,14,0,27,14,0
12021031802,PAC_AUS,SEAVIEW_PAC_AUS,55,1,848,848,848,848,1272312,885000,0,train,random,100,SUCCESS,Mismatch,19,15,0,19,15,0
12021029301,PAC_AUS,SEAVIEW_PAC_AUS,37,1,2500,2500,2500,2500,12974583,5775417,0,train,random,100,SUCCESS,Mismatch,27,15,0,27,15,0
12021028401,PAC_AUS,SEAVIEW_PAC_AUS,62,1,2500,2500,2500,2500,10392102,8357898,0,train,target,100,SUCCESS,Mismatch,100,100,0,100,100,0
12021029501,PAC_AUS,SEAVIEW_PAC_AUS,56,1,2500,2500,2500,2500,9123306,9626694,0,train,target,100,SUCCESS,Mismatch,100,99,0,100,99,0
12021032101,PAC_AUS,SEAVIEW_PAC_AUS,56,1,2500,2500,2500,2500,13153263,5596737,0,train,target,100,SUCCESS,Mismatch,100,99,0,100,99,0
12021032601,PAC_AUS,SEAVIEW_PAC_AUS,43,1,2500,2500,2500,2500,9326184,9423816,0,train,target,100,SUCCESS,Mismatch,100,100,0,100,100,0
12021032301,PAC_AUS,SEAVIEW_PAC_AUS,40,1,2500,2500,2500,2500,6442980,12307020,0,train,target,100,SUCCESS,Mismatch,100,99,0,100,99,0
12021032801,PAC_AUS,SEAVIEW_PAC_AUS,33,1,2500,2500,2500,2500,8488590,10261410,0,train,target,100,SUCCESS,Mismatch,100,100,0,100,100,0
12021036902,PAC_AUS,SEAVIEW_PAC_AUS,13,1,848,848,848,848,1887396,269916,0,train,random,100,SUCCESS,Mismatch,1,1,0,1,1,0
12021033301,PAC_AUS,SEAVIEW_PAC_AUS,45,1,2500,2500,2500,2500,8290071,10459929,0,train,target,100,SUCCESS,Mismatch,100,99,0,100,99,0
12021039001,PAC_AUS,SEAVIEW_PAC_AUS,18,1,2500,2500,2500,2500,7628334,11121666,0,train,random,100,SUCCESS,Mismatch,18,7,0,18,7,0
12021040601,PAC_AUS,SEAVIEW_PAC_AUS,34,1,2500,2500,2500,2500,8533113,10216887,0,train,random,100,SUCCESS,Mismatch,24,16,0,24,16,0
12021033801,PAC_AUS,SEAVIEW_PAC_AUS,18,1,2500,2500,2500,2500,3975936,14774064,0,train,target,100,SUCCESS,Mismatch,100,100,0,100,100,0
12021041801,PAC_AUS,SEAVIEW_PAC_AUS,44,1,2500,2500,2500,2500,15838809,2911191,0,train,random,100,SUCCESS,Mismatch,9,6,0,9,6,0
12021064602,PAC_AUS,SEAVIEW_PAC_AUS,19,1,848,848,848,848,1519347,637965,0,train,random,100,SUCCESS,Mismatch,4,4,0,4,4,0
12021057201,PAC_AUS,SEAVIEW_PAC_AUS,70,1,2500,2500,2500,2500,14330085,4419915,0,train,target,100,SUCCESS,Mismatch,100,98,0,100,98,0
12021066302,PAC_AUS,SEAVIEW_PAC_AUS,21,1,848,848,848,848,1647846,509466,0,train,random,100,SUCCESS,Mismatch,3,1,0,3,1,0
12021042201,PAC_AUS,SEAVIEW_PAC_AUS,7,1,2500,2500,2500,2500,14737905,4012095,0,train,target,100,SUCCESS,Mismatch,100,78,0,100,78,0
12021066501,PAC_AUS,SEAVIEW_PAC_AUS,69,1,2500,2500,2500,2500,12048630,6701370,0,train,random,100,SUCCESS,Mismatch,8,3,0,8,3,0
12021076902,PAC_AUS,SEAVIEW_PAC_AUS,27,1,848,848,848,848,1537209,615864,4239,train,random,100,SUCCESS,Mismatch,16,14,1,16,14,1
12021074401,PAC_AUS,SEAVIEW_PAC_AUS,96,1,2500,2500,2500,2500,10800714,7873401,75885,train,random,100,SUCCESS,Mismatch,17,12,0,17,12,0
12023253602,PAC_AUS,SEAVIEW_PAC_AUS,17,1,848,848,848,848,1834551,247200,75561,train,random,100,SUCCESS,Mismatch,4,2,0,4,2,0
12021083001,PAC_AUS,SEAVIEW_PAC_AUS,64,1,2500,2500,2500,2500,12312084,6437916,0,train,target,100,SUCCESS,Mismatch,100,99,0,100,99,0
12021082001,PAC_AUS,SEAVIEW_PAC_AUS,69,1,2500,2500,2500,2500,13050363,5699637,0,train,random,100,SUCCESS,Mismatch,12,9,0,12,9,0
12021074101,PAC_AUS,SEAVIEW_PAC_AUS,82,1,2500,2500,2500,2500,8755812,9994188,0,train,target,100,SUCCESS,Mismatch,100,100,0,100,100,0
12021085601,PAC_AUS,SEAVIEW_PAC_AUS,60,1,2500,2500,2500,2500,11321178,7428822,0,train,random,100,SUCCESS,Mismatch,22,13,0,22,13,0
12023253501,PAC_AUS,SEAVIEW_PAC_AUS,82,1,2500,2500,2500,2500,10632414,7369605,747981,train,random,100,SUCCESS,Mismatch,17,9,4,17,9,4
12023253901,PAC_AUS,SEAVIEW_PAC_AUS,42,1,2500,2500,2500,2500,13339704,5268756,141540,train,random,100,SUCCESS,Mismatch,24,11,1,24,11,1
12023257502,PAC_AUS,SEAVIEW_PAC_AUS,33,1,848,848,848,848,1390275,767037,0,train,random,100,SUCCESS,Mismatch,16,16,0,16,16,0
12023254801,PAC_AUS,SEAVIEW_PAC_AUS,96,1,2500,2500,2500,2500,8444535,9459144,846321,train,target,200,SUCCESS,Mismatch,43,25,4,21.5,12.5,2
12023258801,PAC_AUS,SEAVIEW_PAC_AUS,57,1,2500,2500,2500,2500,9315270,8807409,627321,train,target,200,SUCCESS,Mismatch,27,22,0,13.5,11,0
12023260802,PAC_AUS,SEAVIEW_PAC_AUS,16,1,848,848,848,848,1592319,564993,0,train,random,100,SUCCESS,Mismatch,15,9,0,15,9,0
